result_type	row_grain	row_count	distinct_imsi_count	excel_row_id	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	platform_price_value_count	platform_price_values	snapshot_product_count	snapshot_platform_product_ids	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	1	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377706		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	2	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377716		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	3	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377736		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	4	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377746		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	5	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377756		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	6	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377765		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	7	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377766		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	8	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377775		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	9	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377785		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
EXCEL_DETAIL_CANDIDATE_REVISION	invoice_row	1	1	10	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901141064377795		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	New Activation: Prorated-in Charge	2026-02-26	2026-02-26	2026-03-21	24.000000000000	53	62.000000000000		53.142857142857		29.00000000000			RULE_NEW_ACTIVATION_STATUS_DATE_RESIDUAL	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2026-02-22	2026-03-22	2026-01-28	29	1	1	60011515	0		1	60011515	Cooling,Ready	Available,Dispatched,Unavailable			
