platform_product_id	supplier_id	product_name_values	product_population_status	price_value_count	price_values	unique_monthly_rent	product_package_values
600111103	2275	北美日常终端测试	EXCLUDED_TEST	1	43.000000000000	43.000000000000	43.000000000000
600111107	2275	TMO 500GB DI BU MW (WA) testing	EXCLUDED_TEST	1	62.000000000000	62.000000000000	62.000000000000
600111109	2275	AT&T 300GB Plan Air Test (WA)	EXCLUDED_TEST	1	62.000000000000	62.000000000000	62.000000000000
60011673	2275	 T-Mobile 2GB P(for wing test)	EXCLUDED_TEST	1	43.000000000000	43.000000000000	43.000000000000
60011674	2275	Verizon 2GB P（for wing test)	EXCLUDED_TEST	1	43.000000000000	43.000000000000	43.000000000000
60011675	2275	ATT/TMO/VZW 6GB P（for wing test)	EXCLUDED_TEST	1	43.000000000000	43.000000000000	43.000000000000
600111094	2275	Unassigned(WA)	EXCLUDED_UNASSIGNED	1	43.000000000000	43.000000000000	43.000000000000
600111108	2275	ATT 300GB Plan EC TB（WA)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
600111201	2275	AT&T(Retired)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011899	2275	TMO 300GB Plan AT (1) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011900	2275	TMO 300GB Plan AT (2) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011901	2275	TMO 300GB Plan AT (3) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011902	2275	TMO 300GB Plan XYZ (11) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011903	2275	TMO 300GB Plan DI FS (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011904	2275	TMO 300GB Plan DI JL (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011905	2275	TMO 300GB Plan DI OA (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011906	2275	TMO 300GB Plan DI LW (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011907	2275	TMO 300GB Plan DI SE (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011908	2275	TMO 300GB Plan DI MM (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011909	2275	TMO 300GB Plan DI TD (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011910	2275	TMO 300GB Plan DI HC (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011911	2275	TMO 300GB Plan DI LB (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011912	2275	TMO 300GB Plan XYZ (1) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011913	2275	TMO 300GB Plan XYZ (3) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011914	2275	TMO 300GB Plan XYZ (4) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011915	2275	TMO 300GB Plan XYZ (6) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011916	2275	TMO 300GB Plan XYZ (7) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011917	2275	TMO 300GB Plan XYZ (8) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011918	2275	TMO 300GB Plan XYZ (9) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011919	2275	TMO 300GB Plan XYZ (10) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011923	2275	ATT 350GBH Plan AF (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011924	2275	ATT 350GBH Plan AF (PP) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
60011925	2275	USC Plus 75GB Plan DC (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	43.000000000000	43.000000000000	43.000000000000
60011928	2275	TMO 300GB Plan AT (4) (WA2)	SUPPLIER_2275_NAME_UNCONFIRMED	1	62.000000000000	62.000000000000	62.000000000000
